-6.57,177.04,0.00,1.00
-10.90,174.01,0.00,1.00
-11.92,177.56,0.00,1.00
-8.38,175.24,0.00,1.00
-9.00,179.53,0.00,1.00
-6.75,176.49,0.00,1.00
-6.63,179.41,0.00,1.00
-7.23,179.21,0.00,1.00
-11.71,181.49,0.00,1.00
-8.87,178.66,0.00,1.00
212.66,144.37,0.00,1.00
211.58,140.21,0.00,1.00
214.45,144.25,0.00,1.00
215.69,145.01,0.00,1.00
213.11,140.81,0.00,1.00
212.95,148.08,0.00,1.00
219.61,141.72,0.00,1.00
210.83,141.86,0.00,1.00
213.99,140.82,0.00,1.00
217.29,147.61,0.00,1.00
11.47,-19.38,0.00,1.00
13.40,-22.28,0.00,1.00
9.42,-23.12,0.00,1.00
13.36,-20.31,0.00,1.00
11.91,-22.30,0.00,1.00
15.62,-18.05,0.00,1.00
5.73,-18.14,0.00,1.00
13.96,-21.67,0.00,1.00
17.73,-22.05,0.00,1.00
11.96,-22.75,0.00,1.00
-141.48,-40.00,0.00,1.00
-141.85,-44.87,0.00,1.00
-138.76,-40.63,0.00,1.00
-136.91,-38.52,0.00,1.00
-138.16,-40.60,0.00,1.00
-134.62,-42.20,0.00,1.00
-139.08,-43.13,0.00,1.00
-139.55,-40.46,0.00,1.00
-135.74,-39.14,0.00,1.00
-138.02,-42.35,0.00,1.00
-31.55,-206.26,0.00,1.00
-32.77,-206.32,0.00,1.00
-31.39,-206.52,0.00,1.00
-32.65,-205.27,0.00,1.00
-33.91,-207.98,0.00,1.00
-34.26,-205.56,0.00,1.00
-31.28,-206.49,0.00,1.00
-35.21,-209.29,0.00,1.00
-33.93,-204.07,0.00,1.00
-36.70,-204.27,0.00,1.00
-133.47,-55.83,0.00,1.00
-131.82,-55.11,0.00,1.00
-132.21,-58.72,0.00,1.00
-131.23,-54.97,0.00,1.00
-130.73,-54.46,0.00,1.00
-132.34,-57.85,0.00,1.00
-131.03,-55.13,0.00,1.00
-130.17,-50.68,0.00,1.00
-128.98,-53.53,0.00,1.00
-126.42,-53.77,0.00,1.00
-170.62,199.42,0.00,1.00
-173.05,201.19,0.00,1.00
-171.19,201.95,0.00,1.00
-169.01,201.10,0.00,1.00
-166.14,199.36,0.00,1.00
-167.43,199.43,0.00,1.00
-171.06,199.23,0.00,1.00
-170.77,200.84,0.00,1.00
-172.18,203.21,0.00,1.00
-165.32,201.23,0.00,1.00
-37.09,144.43,0.00,1.00
-38.87,144.90,0.00,1.00
-38.72,146.60,0.00,1.00
-36.55,149.55,0.00,1.00
-36.45,145.90,0.00,1.00
-36.61,143.91,0.00,1.00
-34.62,145.89,0.00,1.00
-35.17,145.70,0.00,1.00
-36.64,146.88,0.00,1.00
-36.94,143.31,0.00,1.00
-125.46,226.93,0.00,1.00
-127.06,224.67,0.00,1.00
-126.54,224.71,0.00,1.00
-126.46,225.01,0.00,1.00
-128.19,224.19,0.00,1.00
-129.04,228.40,0.00,1.00
-126.32,223.40,0.00,1.00
-129.23,229.37,0.00,1.00
-125.46,227.14,0.00,1.00
-126.61,226.16,0.00,1.00
123.20,-94.09,0.00,1.00
117.73,-94.67,0.00,1.00
121.63,-94.70,0.00,1.00
121.52,-98.53,0.00,1.00
119.39,-96.63,0.00,1.00
122.06,-95.73,0.00,1.00
122.26,-97.97,0.00,1.00
124.35,-91.77,0.00,1.00
126.21,-97.26,0.00,1.00
122.03,-96.13,0.00,1.00
14.71,68.03,0.00,1.00
17.84,65.78,0.00,1.00
16.93,67.64,0.00,1.00
15.63,70.38,0.00,1.00
15.61,74.26,0.00,1.00
15.56,69.63,0.00,1.00
17.36,67.26,0.00,1.00
15.62,69.66,0.00,1.00
15.58,71.17,0.00,1.00
19.04,69.49,0.00,1.00
105.25,-68.37,0.00,1.00
104.38,-67.89,0.00,1.00
102.56,-67.37,0.00,1.00
103.16,-69.51,0.00,1.00
106.31,-65.71,0.00,1.00
104.59,-68.74,0.00,1.00
