208.43,119.58,0.00,1.00
208.60,121.17,0.00,1.00
212.07,123.66,0.00,1.00
206.26,118.05,0.00,1.00
208.75,120.26,0.00,1.00
206.97,124.66,0.00,1.00
210.56,123.18,0.00,1.00
209.46,126.82,0.00,1.00
206.75,119.71,0.00,1.00
207.68,123.43,0.00,1.00
-60.52,-87.47,0.00,1.00
-59.93,-83.31,0.00,1.00
-63.31,-84.93,0.00,1.00
-60.90,-88.27,0.00,1.00
-58.06,-87.58,0.00,1.00
-65.84,-84.26,0.00,1.00
-59.12,-85.42,0.00,1.00
-57.43,-89.41,0.00,1.00
-63.88,-86.59,0.00,1.00
-62.50,-89.73,0.00,1.00
-40.52,-237.27,0.00,1.00
-37.63,-234.91,0.00,1.00
-40.22,-238.06,0.00,1.00
-36.73,-239.47,0.00,1.00
-40.48,-237.76,0.00,1.00
-38.06,-240.68,0.00,1.00
-36.30,-241.76,0.00,1.00
-38.44,-241.03,0.00,1.00
-41.24,-237.90,0.00,1.00
-38.18,-234.87,0.00,1.00
-95.88,-93.61,0.00,1.00
-93.56,-92.20,0.00,1.00
-92.02,-91.60,0.00,1.00
-92.78,-93.79,0.00,1.00
-94.32,-93.44,0.00,1.00
-93.55,-94.95,0.00,1.00
-94.63,-92.30,0.00,1.00
-94.32,-94.95,0.00,1.00
-92.68,-96.67,0.00,1.00
-91.78,-94.95,0.00,1.00
-235.05,173.82,0.00,1.00
-233.02,175.58,0.00,1.00
-235.44,176.73,0.00,1.00
-234.10,177.83,0.00,1.00
-234.21,176.38,0.00,1.00
-233.12,176.42,0.00,1.00
-228.79,174.68,0.00,1.00
-231.08,173.93,0.00,1.00
-234.87,178.03,0.00,1.00
-233.87,175.33,0.00,1.00
-82.81,-26.73,0.00,1.00
-81.84,-29.48,0.00,1.00
-77.61,-30.35,0.00,1.00
-80.33,-24.66,0.00,1.00
-80.54,-28.99,0.00,1.00
-83.08,-28.65,0.00,1.00
-83.34,-23.45,0.00,1.00
-81.43,-28.52,0.00,1.00
-82.07,-30.22,0.00,1.00
-82.40,-24.63,0.00,1.00
82.39,3.99,0.00,1.00
80.60,2.22,0.00,1.00
80.19,5.24,0.00,1.00
81.26,5.96,0.00,1.00
84.15,3.58,0.00,1.00
80.84,8.30,0.00,1.00
83.76,7.35,0.00,1.00
85.02,4.90,0.00,1.00
80.84,3.66,0.00,1.00
83.95,6.34,0.00,1.00
1.88,-143.51,0.00,1.00
2.54,-144.40,0.00,1.00
8.49,-144.68,0.00,1.00
4.39,-142.65,0.00,1.00
5.77,-148.26,0.00,1.00
6.82,-147.63,0.00,1.00
5.42,-144.60,0.00,1.00
5.98,-146.36,0.00,1.00
3.14,-146.85,0.00,1.00
4.89,-143.45,0.00,1.00
133.38,49.69,0.00,1.00
131.20,45.29,0.00,1.00
134.29,46.20,0.00,1.00
135.72,48.30,0.00,1.00
132.45,48.21,0.00,1.00
133.54,50.39,0.00,1.00
128.94,49.14,0.00,1.00
136.91,48.70,0.00,1.00
129.25,48.41,0.00,1.00
133.98,48.58,0.00,1.00
-146.15,-24.05,0.00,1.00
-144.50,-31.07,0.00,1.00
-145.49,-25.96,0.00,1.00
-146.51,-28.42,0.00,1.00
-148.89,-26.26,0.00,1.00
-145.17,-29.25,0.00,1.00
-141.26,-22.38,0.00,1.00
-147.18,-25.80,0.00,1.00
-141.88,-28.52,0.00,1.00
-147.44,-26.68,0.00,1.00
107.08,-146.04,0.00,1.00
107.46,-146.13,0.00,1.00
107.11,-142.43,0.00,1.00
108.06,-143.21,0.00,1.00
106.68,-142.20,0.00,1.00
106.50,-145.06,0.00,1.00
108.44,-142.42,0.00,1.00
107.17,-147.24,0.00,1.00
108.15,-144.69,0.00,1.00
109.45,-144.94,0.00,1.00
136.56,-85.88,0.00,1.00
139.39,-86.62,0.00,1.00
136.25,-82.58,0.00,1.00
136.78,-83.02,0.00,1.00
134.09,-82.36,0.00,1.00
138.22,-83.05,0.00,1.00
138.15,-86.71,0.00,1.00
140.46,-85.04,0.00,1.00
136.33,-84.20,0.00,1.00
137.96,-86.32,0.00,1.00
98.87,-25.40,0.00,1.00
102.81,-23.34,0.00,1.00
98.72,-25.29,0.00,1.00
97.61,-30.04,0.00,1.00
93.61,-26.23,0.00,1.00
101.07,-25.84,0.00,1.00
95.68,-24.05,0.00,1.00
96.39,-23.40,0.00,1.00
95.88,-24.77,0.00,1.00
98.05,-26.06,0.00,1.00
49.11,-230.86,0.00,1.00
44.94,-228.70,0.00,1.00
47.76,-229.63,0.00,1.00
48.11,-229.61,0.00,1.00
48.12,-230.73,0.00,1.00
