19.19,24.92,0.00,1.00
17.34,24.34,0.00,1.00
17.46,22.06,0.00,1.00
19.84,24.46,0.00,1.00
15.35,22.26,0.00,1.00
14.79,20.34,0.00,1.00
17.39,23.85,0.00,1.00
17.06,25.95,0.00,1.00
19.59,26.86,0.00,1.00
21.21,22.92,0.00,1.00
153.35,39.55,0.00,1.00
148.98,43.46,0.00,1.00
155.09,39.89,0.00,1.00
153.03,42.91,0.00,1.00
155.33,42.85,0.00,1.00
150.01,39.75,0.00,1.00
156.39,44.40,0.00,1.00
154.06,42.77,0.00,1.00
148.79,41.93,0.00,1.00
154.44,44.88,0.00,1.00
179.43,-155.57,0.00,1.00
181.61,-154.14,0.00,1.00
182.23,-157.55,0.00,1.00
182.27,-156.94,0.00,1.00
183.20,-154.20,0.00,1.00
179.19,-156.13,0.00,1.00
181.15,-156.38,0.00,1.00
177.80,-157.03,0.00,1.00
176.91,-152.08,0.00,1.00
180.13,-155.65,0.00,1.00
-193.01,-91.93,0.00,1.00
-191.36,-92.80,0.00,1.00
-191.75,-92.16,0.00,1.00
-192.67,-93.03,0.00,1.00
-192.58,-94.54,0.00,1.00
-190.73,-95.53,0.00,1.00
-193.06,-93.85,0.00,1.00
-191.21,-96.59,0.00,1.00
-193.46,-97.85,0.00,1.00
-192.62,-94.53,0.00,1.00
130.97,-190.57,0.00,1.00
126.50,-189.99,0.00,1.00
126.61,-188.74,0.00,1.00
122.21,-183.97,0.00,1.00
123.60,-185.76,0.00,1.00
126.51,-189.79,0.00,1.00
125.33,-191.46,0.00,1.00
123.43,-188.17,0.00,1.00
123.14,-192.51,0.00,1.00
127.29,-186.01,0.00,1.00
-34.73,-122.94,0.00,1.00
-36.81,-124.76,0.00,1.00
-36.12,-127.99,0.00,1.00
-33.50,-123.07,0.00,1.00
-37.28,-121.88,0.00,1.00
-38.07,-123.20,0.00,1.00
-36.46,-121.99,0.00,1.00
-37.28,-122.56,0.00,1.00
-38.14,-125.13,0.00,1.00
-36.57,-127.72,0.00,1.00
214.10,-125.22,0.00,1.00
213.52,-125.69,0.00,1.00
212.72,-126.53,0.00,1.00
215.50,-122.54,0.00,1.00
216.09,-126.36,0.00,1.00
216.89,-126.76,0.00,1.00
215.24,-126.82,0.00,1.00
215.22,-127.51,0.00,1.00
209.02,-128.89,0.00,1.00
215.02,-128.05,0.00,1.00
-29.85,202.02,0.00,1.00
-29.89,208.10,0.00,1.00
-28.18,204.95,0.00,1.00
-28.16,205.73,0.00,1.00
-33.65,208.30,0.00,1.00
-27.18,207.57,0.00,1.00
-30.41,204.53,0.00,1.00
-30.71,205.77,0.00,1.00
-26.91,205.95,0.00,1.00
-28.33,204.82,0.00,1.00
-136.91,212.73,0.00,1.00
-136.93,214.34,0.00,1.00
-138.99,213.02,0.00,1.00
-141.23,210.94,0.00,1.00
-140.25,210.47,0.00,1.00
-138.62,210.39,0.00,1.00
-140.21,209.96,0.00,1.00
-142.95,212.25,0.00,1.00
-140.02,210.87,0.00,1.00
-139.15,212.31,0.00,1.00
195.05,129.64,0.00,1.00
197.66,127.50,0.00,1.00
196.54,131.59,0.00,1.00
199.32,125.36,0.00,1.00
197.09,130.77,0.00,1.00
196.22,130.87,0.00,1.00
199.64,131.05,0.00,1.00
200.33,130.15,0.00,1.00
200.09,127.83,0.00,1.00
199.77,127.88,0.00,1.00
151.89,115.66,0.00,1.00
153.83,116.99,0.00,1.00
150.96,117.95,0.00,1.00
153.57,117.04,0.00,1.00
151.59,115.94,0.00,1.00
155.11,123.15,0.00,1.00
151.98,115.91,0.00,1.00
153.54,116.31,0.00,1.00
150.46,116.75,0.00,1.00
149.11,120.06,0.00,1.00
143.41,-87.46,0.00,1.00
143.18,-89.77,0.00,1.00
147.48,-86.70,0.00,1.00
139.24,-88.40,0.00,1.00
142.91,-89.46,0.00,1.00
143.61,-86.99,0.00,1.00
142.48,-87.36,0.00,1.00
141.86,-90.87,0.00,1.00
140.69,-86.88,0.00,1.00
146.91,-87.86,0.00,1.00
159.06,162.30,0.00,1.00
159.02,161.25,0.00,1.00
159.35,159.19,0.00,1.00
159.78,161.30,0.00,1.00
159.90,160.34,0.00,1.00
156.98,157.84,0.00,1.00
154.57,158.97,0.00,1.00
161.31,163.10,0.00,1.00
160.05,159.69,0.00,1.00
159.77,162.63,0.00,1.00
-238.30,-24.07,0.00,1.00
-236.24,-24.37,0.00,1.00
-232.64,-23.80,0.00,1.00
-235.51,-23.68,0.00,1.00
-232.01,-23.33,0.00,1.00
-232.60,-24.39,0.00,1.00
-234.06,-26.05,0.00,1.00
-234.20,-26.03,0.00,1.00
-235.76,-24.57,0.00,1.00
-234.39,-26.08,0.00,1.00
-47.23,67.04,0.00,1.00
-47.59,70.67,0.00,1.00
-44.75,67.25,0.00,1.00
-45.23,70.25,0.00,1.00
-46.19,65.93,0.00,1.00
-44.85,66.67,0.00,1.00
-43.25,69.60,0.00,1.00
-46.90,64.28,0.00,1.00
-45.64,66.47,0.00,1.00
-47.74,66.31,0.00,1.00
77.73,22.58,0.00,1.00
79.68,20.84,0.00,1.00
82.90,22.45,0.00,1.00
80.98,24.88,0.00,1.00
81.82,24.74,0.00,1.00
80.36,23.52,0.00,1.00
80.55,22.75,0.00,1.00
79.05,24.74,0.00,1.00
81.81,21.55,0.00,1.00
80.74,22.18,0.00,1.00
117.67,13.13,0.00,1.00
117.77,16.53,0.00,1.00
119.29,14.77,0.00,1.00
114.41,13.24,0.00,1.00
113.58,14.87,0.00,1.00
114.84,13.86,0.00,1.00
117.45,17.20,0.00,1.00
117.70,11.02,0.00,1.00
118.97,15.42,0.00,1.00
116.76,11.20,0.00,1.00
-144.90,-9.38,0.00,1.00
-146.90,-11.57,0.00,1.00
-140.64,-12.44,0.00,1.00
-145.31,-12.95,0.00,1.00
-146.71,-12.95,0.00,1.00
-145.48,-11.55,0.00,1.00
-144.79,-12.12,0.00,1.00
-143.28,-12.47,0.00,1.00
-145.30,-10.01,0.00,1.00
-144.97,-10.26,0.00,1.00
192.21,13.01,0.00,1.00
190.19,13.37,0.00,1.00
190.68,12.09,0.00,1.00
194.90,18.13,0.00,1.00
196.83,17.91,0.00,1.00
193.48,16.81,0.00,1.00
196.93,18.77,0.00,1.00
194.61,17.51,0.00,1.00
198.12,13.16,0.00,1.00
193.24,14.63,0.00,1.00
-47.30,-52.78,0.00,1.00
-50.66,-53.36,0.00,1.00
-51.32,-50.23,0.00,1.00
