115.11,-192.65,0.00,1.00
116.30,-196.94,0.00,1.00
115.94,-193.57,0.00,1.00
111.17,-195.68,0.00,1.00
115.05,-193.81,0.00,1.00
118.67,-190.53,0.00,1.00
113.42,-197.53,0.00,1.00
113.30,-194.26,0.00,1.00
116.86,-194.02,0.00,1.00
116.16,-191.55,0.00,1.00
202.31,-239.97,0.00,1.00
203.52,-234.75,0.00,1.00
202.57,-237.00,0.00,1.00
205.61,-237.18,0.00,1.00
200.71,-236.20,0.00,1.00
203.30,-235.52,0.00,1.00
201.43,-233.47,0.00,1.00
201.72,-237.01,0.00,1.00
203.63,-233.95,0.00,1.00
202.81,-233.36,0.00,1.00
-164.51,171.47,0.00,1.00
-167.68,177.75,0.00,1.00
-167.08,178.04,0.00,1.00
-167.41,177.08,0.00,1.00
-165.98,178.97,0.00,1.00
-165.91,175.42,0.00,1.00
-165.90,176.53,0.00,1.00
-161.77,180.43,0.00,1.00
-167.80,178.12,0.00,1.00
-169.06,178.69,0.00,1.00
12.86,138.63,0.00,1.00
13.81,138.79,0.00,1.00
13.08,137.40,0.00,1.00
13.01,136.38,0.00,1.00
15.64,141.23,0.00,1.00
13.12,141.89,0.00,1.00
14.92,135.34,0.00,1.00
13.01,136.95,0.00,1.00
12.69,136.15,0.00,1.00
13.25,137.59,0.00,1.00
87.06,168.61,0.00,1.00
86.75,172.15,0.00,1.00
82.13,172.10,0.00,1.00
86.95,171.51,0.00,1.00
90.56,169.57,0.00,1.00
86.03,168.47,0.00,1.00
84.77,173.44,0.00,1.00
83.02,167.87,0.00,1.00
88.56,170.32,0.00,1.00
86.19,171.22,0.00,1.00
-157.54,-229.12,0.00,1.00
-152.27,-229.14,0.00,1.00
-159.66,-228.63,0.00,1.00
-156.91,-227.30,0.00,1.00
-160.36,-225.11,0.00,1.00
-156.17,-228.32,0.00,1.00
-157.27,-227.44,0.00,1.00
-158.22,-224.77,0.00,1.00
-156.10,-229.49,0.00,1.00
-158.34,-225.46,0.00,1.00
182.96,-13.48,0.00,1.00
180.99,-14.41,0.00,1.00
182.50,-15.16,0.00,1.00
179.19,-15.65,0.00,1.00
182.92,-17.79,0.00,1.00
181.69,-13.50,0.00,1.00
181.92,-15.90,0.00,1.00
182.08,-18.23,0.00,1.00
178.81,-15.49,0.00,1.00
181.70,-15.41,0.00,1.00
-124.07,-96.68,0.00,1.00
-127.05,-97.71,0.00,1.00
-125.48,-96.21,0.00,1.00
-126.50,-98.79,0.00,1.00
-124.84,-97.86,0.00,1.00
-127.13,-94.92,0.00,1.00
-124.83,-98.69,0.00,1.00
-123.61,-97.62,0.00,1.00
-123.20,-97.92,0.00,1.00
-129.38,-97.64,0.00,1.00
170.37,-141.75,0.00,1.00
172.47,-142.31,0.00,1.00
172.82,-140.28,0.00,1.00
176.15,-138.67,0.00,1.00
175.26,-139.37,0.00,1.00
170.48,-137.84,0.00,1.00
175.77,-138.58,0.00,1.00
174.23,-143.00,0.00,1.00
171.73,-140.27,0.00,1.00
173.40,-141.58,0.00,1.00
48.88,-138.96,0.00,1.00
39.58,-138.45,0.00,1.00
48.60,-137.53,0.00,1.00
45.54,-139.86,0.00,1.00
48.16,-138.86,0.00,1.00
46.94,-135.51,0.00,1.00
45.62,-138.11,0.00,1.00
45.83,-137.04,0.00,1.00
48.05,-138.89,0.00,1.00
47.67,-141.64,0.00,1.00
46.64,-97.90,0.00,1.00
44.93,-99.70,0.00,1.00
44.51,-96.71,0.00,1.00
43.18,-97.46,0.00,1.00
43.45,-96.97,0.00,1.00
46.28,-95.59,0.00,1.00
42.96,-92.93,0.00,1.00
44.77,-102.06,0.00,1.00
43.17,-95.25,0.00,1.00
45.42,-98.68,0.00,1.00
-139.44,195.41,0.00,1.00
-140.25,198.68,0.00,1.00
-139.15,194.69,0.00,1.00
-135.08,192.44,0.00,1.00
-136.18,194.74,0.00,1.00
-137.57,192.23,0.00,1.00
-138.03,194.71,0.00,1.00
-138.49,194.99,0.00,1.00
-140.09,194.46,0.00,1.00
-139.53,193.18,0.00,1.00
-167.80,-183.89,0.00,1.00
-173.45,-182.22,0.00,1.00
-169.40,-181.15,0.00,1.00
-170.71,-183.06,0.00,1.00
-168.41,-182.40,0.00,1.00
-169.98,-181.42,0.00,1.00
-170.22,-178.17,0.00,1.00
-167.88,-181.46,0.00,1.00
-170.90,-184.59,0.00,1.00
-171.00,-182.08,0.00,1.00
-26.80,86.72,0.00,1.00
-25.88,87.17,0.00,1.00
-27.61,84.86,0.00,1.00
-26.51,84.93,0.00,1.00
-31.76,87.87,0.00,1.00
-24.77,82.69,0.00,1.00
-29.84,84.70,0.00,1.00
-26.77,86.27,0.00,1.00
-30.52,87.63,0.00,1.00
-27.18,89.05,0.00,1.00
-83.50,-122.46,0.00,1.00
-84.84,-118.63,0.00,1.00
-84.65,-118.36,0.00,1.00
-87.28,-124.82,0.00,1.00
-83.05,-124.09,0.00,1.00
-85.70,-122.65,0.00,1.00
-87.39,-125.74,0.00,1.00
-83.25,-122.59,0.00,1.00
-83.96,-123.68,0.00,1.00
-84.49,-123.69,0.00,1.00
-154.18,-142.68,0.00,1.00
-152.55,-141.43,0.00,1.00
-154.61,-140.11,0.00,1.00
-150.95,-144.34,0.00,1.00
-151.28,-140.71,0.00,1.00
-153.65,-143.15,0.00,1.00
-150.21,-144.67,0.00,1.00
-153.69,-140.49,0.00,1.00
-152.25,-140.11,0.00,1.00
-156.87,-145.77,0.00,1.00
-122.50,-80.23,0.00,1.00
-123.92,-80.72,0.00,1.00
-125.40,-79.87,0.00,1.00
-126.57,-81.46,0.00,1.00
-126.49,-80.95,0.00,1.00
-128.74,-78.81,0.00,1.00
-127.09,-82.69,0.00,1.00
-124.45,-83.01,0.00,1.00
-125.84,-77.75,0.00,1.00
-126.08,-79.49,0.00,1.00
73.98,44.93,0.00,1.00
