144.71,-80.87,0.00,1.00
146.05,-81.93,0.00,1.00
146.05,-85.07,0.00,1.00
144.44,-85.75,0.00,1.00
146.85,-83.34,0.00,1.00
144.34,-85.04,0.00,1.00
145.19,-85.83,0.00,1.00
142.93,-88.51,0.00,1.00
144.38,-84.16,0.00,1.00
144.27,-84.29,0.00,1.00
11.74,114.97,0.00,1.00
13.67,115.72,0.00,1.00
16.62,110.94,0.00,1.00
14.61,117.19,0.00,1.00
14.55,116.22,0.00,1.00
14.98,114.37,0.00,1.00
13.81,114.40,0.00,1.00
13.13,113.64,0.00,1.00
14.92,113.77,0.00,1.00
12.40,118.82,0.00,1.00
11.12,217.99,0.00,1.00
11.85,216.73,0.00,1.00
13.14,220.09,0.00,1.00
10.69,218.86,0.00,1.00
12.33,217.00,0.00,1.00
7.78,222.15,0.00,1.00
10.32,222.34,0.00,1.00
10.51,219.49,0.00,1.00
11.65,219.02,0.00,1.00
15.18,219.02,0.00,1.00
-22.67,-179.81,0.00,1.00
-27.69,-182.31,0.00,1.00
-30.09,-183.19,0.00,1.00
-23.56,-182.35,0.00,1.00
-28.55,-183.57,0.00,1.00
-28.12,-176.74,0.00,1.00
-22.32,-184.87,0.00,1.00
-22.71,-180.30,0.00,1.00
-24.42,-184.22,0.00,1.00
-28.32,-181.45,0.00,1.00
237.94,9.55,0.00,1.00
235.79,9.38,0.00,1.00
234.04,8.82,0.00,1.00
237.48,7.62,0.00,1.00
234.13,6.47,0.00,1.00
237.25,7.14,0.00,1.00
235.09,7.76,0.00,1.00
236.94,11.63,0.00,1.00
236.88,8.39,0.00,1.00
235.04,8.08,0.00,1.00
161.72,100.54,0.00,1.00
159.85,102.97,0.00,1.00
159.74,97.12,0.00,1.00
161.12,103.94,0.00,1.00
160.65,101.27,0.00,1.00
160.93,99.13,0.00,1.00
160.41,101.53,0.00,1.00
161.39,101.70,0.00,1.00
160.42,103.46,0.00,1.00
160.62,100.31,0.00,1.00
187.78,-15.66,0.00,1.00
187.23,-16.73,0.00,1.00
188.35,-18.45,0.00,1.00
189.23,-17.07,0.00,1.00
183.37,-18.59,0.00,1.00
190.38,-12.61,0.00,1.00
187.15,-18.79,0.00,1.00
190.16,-14.14,0.00,1.00
188.63,-13.38,0.00,1.00
187.15,-15.37,0.00,1.00
219.41,-232.47,0.00,1.00
217.81,-233.21,0.00,1.00
215.94,-230.69,0.00,1.00
216.68,-230.97,0.00,1.00
216.91,-232.42,0.00,1.00
217.26,-232.32,0.00,1.00
215.13,-231.43,0.00,1.00
216.46,-233.27,0.00,1.00
213.96,-232.36,0.00,1.00
213.72,-236.22,0.00,1.00
127.78,118.84,0.00,1.00
127.96,122.33,0.00,1.00
127.89,119.56,0.00,1.00
130.48,120.54,0.00,1.00
126.76,121.47,0.00,1.00
127.49,119.95,0.00,1.00
130.33,115.85,0.00,1.00
126.37,119.08,0.00,1.00
124.78,120.37,0.00,1.00
129.99,119.74,0.00,1.00
215.64,-225.44,0.00,1.00
216.48,-222.11,0.00,1.00
217.13,-226.71,0.00,1.00
220.85,-228.33,0.00,1.00
218.88,-225.81,0.00,1.00
221.03,-224.63,0.00,1.00
216.84,-225.85,0.00,1.00
217.35,-226.58,0.00,1.00
219.51,-230.26,0.00,1.00
216.43,-227.66,0.00,1.00
-26.30,-40.18,0.00,1.00
-28.30,-36.89,0.00,1.00
-25.20,-42.32,0.00,1.00
-26.48,-40.54,0.00,1.00
-25.07,-38.13,0.00,1.00
-25.77,-35.77,0.00,1.00
-22.16,-37.68,0.00,1.00
-22.98,-41.98,0.00,1.00
-23.65,-39.27,0.00,1.00
-24.62,-40.01,0.00,1.00
173.74,-155.24,0.00,1.00
177.85,-160.74,0.00,1.00
174.62,-157.35,0.00,1.00
178.31,-158.96,0.00,1.00
179.53,-162.31,0.00,1.00
178.79,-159.86,0.00,1.00
179.40,-159.01,0.00,1.00
181.41,-160.02,0.00,1.00
182.12,-160.52,0.00,1.00
177.58,-157.04,0.00,1.00
-45.13,113.09,0.00,1.00
-41.01,111.42,0.00,1.00
-46.04,114.79,0.00,1.00
-43.58,115.15,0.00,1.00
-43.97,112.00,0.00,1.00
-42.49,115.51,0.00,1.00
-42.03,114.51,0.00,1.00
-44.56,118.26,0.00,1.00
-43.61,117.54,0.00,1.00
-42.21,114.31,0.00,1.00
94.15,-177.35,0.00,1.00
96.69,-176.25,0.00,1.00
94.87,-178.32,0.00,1.00
95.44,-177.32,0.00,1.00
98.24,-174.87,0.00,1.00
94.18,-179.10,0.00,1.00
89.67,-179.70,0.00,1.00
90.86,-176.74,0.00,1.00
93.45,-178.79,0.00,1.00
92.84,-178.54,0.00,1.00
-19.49,193.73,0.00,1.00
-21.03,188.23,0.00,1.00
-22.23,196.10,0.00,1.00
-18.23,192.25,0.00,1.00
-25.92,191.64,0.00,1.00
-22.05,194.40,0.00,1.00
-22.71,193.33,0.00,1.00
-16.26,193.17,0.00,1.00
-21.08,195.07,0.00,1.00
